,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
655,RMS Dashboard :: Develop an API that reads from RMS data source files and dynamically avail a response that holds data for the Mockup Page 1 and 2. Doc: Rwanda Medical Supplies (RMS) Dashboard ,"As a developer, I want to develop an API that avails RMS data highlighted in doc Rwanda Medical Supplies (RMS) Dashboard in a response that front-end engineers can consume and display on RMS's kasha.dashboards subdomain.",HIGH,FEATURE,RMS is added to the existing inspiniaapi.kasha.co so that the RMS dashboard can read from the API response.,0,Pamphile,Product Backlog,,ACCEPTED,,Angela,,,Enhance Revenue,,,,,,KASHA,Support & Architecure
656,RMS Dashboard :: Extend Kasha Dashboards UI to accommodate RMS as highlighted in the Mockup Page 1 and 2. Doc: Rwanda Medical Supplies (RMS) Dashboard ,"As a developer, I want to extend Kasha Dashboards UI to ensure that the described RMS UI is achieved.",LOW,FEATURE,The general look and feel on dashboard.kasha.co should be extended to accommodate the new RMS mockup requirements.,6,Pamphile,CW 04 2025,,ACCEPTED,,Angela,,,Enhance Revenue,,,,,,,
657,RMS Dashboard :: Consume RMS API to feed the RMS UI dashboard with API response data. Doc: Rwanda Medical Supplies (RMS) Dashboard,"As a developer, I want to consume data API that Kseniia will work on and ensure that the new RMS dashboard is reading data from the API.",HIGH,FEATURE,The RMS dashboard UI explained in user story 657 reads the values displayed on the dashboard right from the API created and explained in user story 655.,0,Pamphile,Product Backlog,,ACCEPTED,,Angela,,,Enhance Revenue,,,,,,RMS,Data Services   
658,RMS Dashboard :: Create a subdomain for RMS on dashboard.kasha.co: Rwanda Medical Supplies (RMS) Dashboard ,"As a developer, I want to have the RMS dashboard subdomains for staging and production to be created.
Staging: staging.rms.dashboard.kasha.co
Production: rms.dashboard.kasha.co",LOW,FEATURE,"The RMS dashboards for staging and production have their urls.
Staging: staging.rms.dashboard.kasha.co
Production: rms.dashboard.kasha.co",2,Pamphile,CW 04 2025,,ACCEPTED,,Angela,,,Enhance Revenue,,,,,,,
659,Shipsy :: Update the sales order shipment date to the current day at the time of posting the sales invoice,As a developer I want to make sure that the shipment date picks the most recent date during posting of the sales invoices in Dynamics for Kenya.,HIGH,SUPPORT,1. To have all sales invoices posted with the most recent shipment date.,0,Eva,Product Backlog,,BASELINED,,Kelvin,,,Improve Stability,This allows users to be able to pull accurate sales reports based on the shipment date. This reporting is mainly used to compute how much revenue was collected within a specified duration.,,,,,,
660,Dynamics :: Add additional columns to display the unit cost & price based on the sales unit of measure for each item,As a developer I want to make sure that users can be able to pull accurate price reports from Dynamics regardless of the sales Unit of Measure of any particular item.,MEDIUM,SUPPORT,1. To have correct Unit Cost depending on the item's sales unit of measure. 2. To have correct Unit Price depending on the item's sales unit of measure.,4,Eva,CW 05 2025,,ACCEPTED,,Frank,,,Reduce Risk,This allows users to be able to pull accurate price reports from Dynamics. This will help the users to be able to make informed decisions about inventory.,,,,,,
661,Roche Dashboard Updates,"As a developer, I want to ensure the dahsboard is fully functional and all parts requested by the business owner are updated.",HIGH,FEATURE,"1. Shipped/closed revenue as a graph
2. UI for KPIs
3. Fix for outstanding/overdue amounts",10,Pamphile,CW 05 2025,,ACCEPTED,,Angela,,,Enhance Revenue,,,,,,,
662,Agile Metrics Update,"As a project manager, I want a new weekly report sheet (shared every Monday) in Agile Matrix so that het KASHA leadership team & stakeholders can quickly understand:

- What the team is currently working on
- Individual team member contributions
- Top topics of the week (what has been prioritized)
0 Applying some of the agile metrices",HIGH,ENABLER,Weekly Status Report for CW 06 2024 ready as a pilot on 24th January,4,Naveen,CW 06 2025,,ACCEPTED,,Marco,,,Improve Control,,,,,,,
663,Update Roadmap services,"As a product owner, I want to create the roadmap slides (scope, time, effort & cost) for ""Product Distribution, Sales, Last Mile Delivery and Demand Generation Services for MSD in Ghana"" (Chapter 3.4)",MEDIUM,SUPPORT,Service shared with Joanna for review on 24th January,8,Naveen,CW 06 2025,,ACCEPTED,,Joanna,,,Enhance Revenue,,,,,,,
664,Update Roadmap services,"As a product owner, I want to create the roadmap slides (scope, time, effort & cost) for ""Product Sales - Boost Digital Channels"" (Chapter 3.5)",HIGH,ENABLER,Service shared with Joanna for review on 24th January,0,Pamphile,Product Backlog,,BASELINED,,Joanna,,,Enhance Revenue,,,,,,,
665,Update Roadmap services,"As a product owner, I want to assist the roadmap slides (scope, time, effort & cost) for ""Product Sales - Boost Digital Channels"" (Chapter 3.5)",MEDIUM,ENABLER,Service shared with Joanna for review on 24th January,4,Naveen,CW 06 2025,,ACCEPTED,,Joanna,,,Enhance Revenue,,,,,,,
666,Update Roadmap services,"As a solution architect owner, I want update the archietcture runway (review v.4.0 of the architecture and update where applicable based on the service defintiions 3.1 to 3.5) & the team setup (chapter 5) based on the agreed future team setup",HIGH,ENABLER,Service shared with Joanna for review on 24th January,0,Jacob,Product Backlog,,BASELINED,,Joanna,,,Enhance Revenue,,,,,,,
667,Update Roadmap services,"As a product owner, I want to clean-up the roadmap a) Enterprise Pipeline text b) Capabilities c.) Evolution",HIGH,ENABLER,Service shared with Joanna for review on 24th January,4,Naveen,CW 04 2025,,ACCEPTED,,Joanna,,,Enhance Revenue,,,,,,,
668,Document our booklet USSD services including facts & figures,Update the booklet for the USSD service with the facts & figures,MEDIUM,ENABLER,An updated USSD Booklet with facts and figures from 2023-2024,4,Chanzu,CW 07 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,KASHA,Support & Architecure
669,Document our booklet WhatsApp services including facts & figurs,Update the booklet for the Whatrs App service with the facts & figures,MEDIUM,ENABLER,An updated WhatsApp Booklet with facts and figures from 2023-2024,4,Chanzu,CW 07 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,KASHA,Support & Architecure
670,Shipsy Support :: Order KE/SO/25/01139 is not generating PSI,"As a developer, I want to ensure that all Sales Orders can be successfully converted to Posted Sales Invoices by eliminating the stock discrepancies between Shipsy & Dynamics",HIGH,SUPPORT,The order KE/SO/25/01139 is successfully posted as a Sales Invoice.,2,Eva,CW 04 2025,,ACCEPTED,,Julius,,,Reduce Risk,This allows for the sales orders to be processed on time and deliveries done to the customers on time. ,,,,,,
671,Dynamics :: Upload of new inventory items to Dynamics (Kenya),"As a developer, I want to assist the user to upload new inventory items to Dynamics.",HIGH,SUPPORT,The new items shared by the user are uploaded to Dynamics successfully (Kenya),2,Eva,CW 04 2025,,ACCEPTED,,Martin,,,Reduce Risk,This allows for new items that can be bought and sold to our customers to be added to Dynamics. ,,,,,,
672,Dynamics :: Extract Expiring items report by value and quantity as of 31st December 2024 for audit purposes (Kenya),"As a developer, I want to extract an expiring items report by value and quantity as of 31st December 2024 for audit purposes (Kenya)",HIGH,SUPPORT,A report showing expired items as of 31st December 2024 by value and quantity,2,Eva,CW 04 2025,,ACCEPTED,,Kelvin,,,Reduce Risk,This allows the finance team to  share accurate and up-to date reports as requested by the audit team.,,,,,,
673,RMS Dashboard :: Develop an API that leads from RMS data source files and dynamically avail a response that holds data for the Mockup Page 1 and 2. Doc: Rwanda Medical Supplies (RMS) Dashboard ,"As a developer, I want to learn how to develop an API that avails RMS data highlighted in doc Rwanda Medical Supplies (RMS) Dashboard in a response that front-end engineers can consume and display on RMS's kasha.dashboards subdomain.",HIGH,FEATURE,Walkthrough with Kseniia / Pamphile. Demo what has been learnt.,0,Eva,Product Backlog,,BASELINED,,Angela,,,Enhance Revenue,,,,,,,
674,WMS User Master: Provide Users & Roles lists to Shipsy Team,"As a support Engineer, I want get a list for all Supply chain Rwanda users and their roles for Upload on WMS. ",HIGH,SUPPORT,All supply chain users (Rwanda) are added to the WMS.,0,Gael,Product Backlog,,OPEN,,Larry,,,Improve Control,,,,,,,
675,"WMS Locations Master: Provide ""Location & Capacity"" list/plan to Shipsy Team ","As a support Engineer, I want to get the locations of all warehouses in Rwanda and provide the masters to the shipsy team for upload in WMS.",HIGH,SUPPORT,All warehouse location masters in Rwanda are uploaded to the WMS.,16,Gael,CW 04 2025,,ACCEPTED,,Larry/Daria,,,Improve Control,,,,,,,
676,"WMS Locations Master: Provide ""Location & Capacity"" list/plan to Shipsy Team [UPLOAD DATA]","As a support Engineer, I want to get the locations of all warehouses in Rwanda and provide the masters to the shipsy team for upload in WMS.",HIGH,SUPPORT,All warehouse location masters in Rwanda are uploaded to the WMS.,0,Gael,Product Backlog,,OPEN,,Larry,,,Improve Control,,,,,,,
677,Feasibility Check :: Relocate the existing ISP link to the Warehouse RW [1],"As a Support Engineer, I need to contact the ISP (CanalBox) for relocating the link to the warehouse from the HQ (Rwanda). Otherwise, terminate the contract and look for a secondary link. ",HIGH,SUPPORT,1. Get feedback from CanalBox on whether they can relocate our internet link from the HQ to the warehouse (Rwanda).,8,Gael,CW 04 2025,,ACCEPTED,,Celsa Gaju M. (Rwanda MD),,,Avoid Cost,,,,,,,
678,Relocate the existing ISP link to the Warehouse RW [2],"As an IT Support engineer, I want to ensure there is smooth transition of users from HQ to WH having proper internet connection and enough bandwidth, we are planing to upgrade Axiom connection in case Canalbox link termination takes longer",HIGH,SUPPORT,,,Gael,Product Backlog,,OPEN,,Larry / Celsa Gaju M. (Rwanda MD),,,Improve Stability,,,,,,KASHA,Support & Architecure
679,Setup the Customer care office at the warehouse.,"As a support engineer, I want to setup the the customer care office at the warehouse so that all customer care agents can fit in that office.",HIGH,SUPPORT,All customer support agents have a comfortable seat in the warehouse reserved office. ,0,Gael,Product Backlog,,BASELINED,,Celsa,,,Avoid Cost,,Finance didn't close payments on time.,,,,,
680,TMS Masters Setup ,"As a support Engineer, I want to provide a list for all Masters for all warehouse locations to shipsy for the upload on TMS to ensure that all users in Rwanda Supply Chain have the rights to assign drivers/riders on TMS.",HIGH,SUPPORT,All supply chain individuals in Rwanda are uploaded to TMS so that they can be able to assign riders/drivers on TMS.,4,Gael,CW 05 2025,,ACCEPTED,,Larry,,,Improve Control,,,,,,,
681,Rwanda Main warehouse Printer Repair,"As a support engineer,  I addressed the supply chain team's issue that the printer was not printing visible content on the paper. I cleaned the printer head to partially restore its functionality and scheduled the ink pad replacement to ensure optimal performance ",HIGH,SUPPORT,Printer fully functional.,2,Gael,CW 04 2025,,ACCEPTED,,Claudine,,,Avoid Cost,This will allow the supplychain team to print the PSI invoices for customers.,,,,,,
682,Shipsy :: Remove Darfords stock from WMS after a return to vendor was processed in Dynamics,"As a developer, I want to remove the Darfords stock from WMS that was already removed from Dynamics. This will be done via inventory adjustments.",HIGH,SUPPORT,Reconciled inventory levels for the Darfords items between WMS and Dynamics,4,Eva,CW 04 2025,,ACCEPTED,,Julius,,,Reduce Risk,This allows for accurate stock reporting between WMS and Dynamics,,,,,,
683,Create a WhatsApp channel services booklet including facts & figures,"As a DevOps engineer, I want to create a booklet detailing how our WhatsApp channel works and include the facts and figures i.e. Number of orders through the channel, customers using that channel, etc... ",HIGH,ENABLER,A booklet highlighting how Kasha WhatsApp channel works including the facts and figures.,4,Chanzu,CW 05 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,KASHA,Support & Architecure
684,Update servers on cloud - Quarterly,"As a DevOps engineer, I want to update our AWS servers on Wednesday and Thursday.",HIGH,ENABLER,The AWS servers are updated and no service interruptions are observed. ,6,Chanzu,CW 07 2025,,ACCEPTED,,Marco,,,Improve Security,,,,,,KASHA,Support & Architecure
685,Document our booklet USSD services including facts & figures [2],"As a DevOps engineer, I want to update the booklet for the USSD service with the facts & figures",HIGH,ENABLER,The USSD Booklet is updated with facts and figures from 2023-2024,3,Chanzu,CW 05 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,,,KASHA,Support & Architecure
686,Dynamics :: Send new transport charges for RW to Ishyiga as part of the invoice details,"As a developer, I want to send the new transport charges for RW to Ishyiga as part of the invoice details.",HIGH,SUPPORT,New transport charges submitted to Ishyiga and visible on the Ishyiga portal as part of the invoice details,0,Eva,Product Backlog,,BASELINED,,Ephraim,,,Reduce Risk,This enables Kasha to send complete invoice data to Ishyiga for revenue reporting.,,,,,,
687,Dynamics :: RW sales invoice to display Ishyiga Logo & RRA information,"As a developer, I want display to the Ishyiga Logo and RRA information on the RW sales invoice printout.",HIGH,SUPPORT,Ishyiga logo and RRA information are visible on the RW sales invoice printout.,0,Eva,Product Backlog,,BASELINED,,Daniel,,,Reduce Risk,This enables Kasha print RRA compliant sales invoices for tax purposes.,,,,,,
688,Roche Dashboard API Updates,"As a developer, I want to update the inspinia api for roche to enable user story #661.
The API should enable:
1. Shipped/closed revenue as a graph - on a monthly basis in the API
2. UI for KPIs - add targets to the API
3. Fix for outstanding/overdue amounts",HIGH,FEATURE,"The API is updated so that the below are enabled.
1. Shipped/closed revenue as a graph
2. UI for KPIs
3. Fix for outstanding/overdue amounts",6,Kseniia,CW 05 2025,,ACCEPTED,,Angela,,,Enhance Revenue,,,,,,,
689,Create playbook for everone in Kasha being abe to give a customer demo of the Agent Channel,"As a developer, I want to create a playbook for everyone at Kasha to be able to give a customer demo on the agent channel.",HIGH,ENABLER,A booklet detailing the Agent Channel with facts and figures is ready.,12,Pamphile,CW 05 2025,,ACCEPTED,,Marco,,,Improve Control,,,,,,,
690,IT ASSETS RELOCATION TRACKER,"As an IT Support Engineer, I want to create a tracker for  HQ IT assets to be relocated to the MAIN Warehouse",MEDIUM,SUPPORT,To have all IT assets recorded in one tracker,8,Gael,CW 05 2025,,ACCEPTED,,Larry,,,Reduce Risk,The tracker will ensure all the IT assets have been safely moved to the warehouse. ,,,,,,
691,ASSET MAINTENAINCE [CW 05 2025],"As an IT support engineer,  I want to perform regular maintenance on IT assets(Laptops, Printers, switches, Router, UPS) to ensure they operate efficiently, remain secure, and good performance",HIGH,SUPPORT,"1. Slow or malfunctioning systems are identified and optimized.
2. End users confirm the functionality of the devices.",0,Gael,Product Backlog,,BASELINED,,Larry,,,Avoid Cost,"IT asset lifespans will be extended, reducing overall operational costs and improving user productivity.",,,,,,
692,ASSET MAINTENAINCE [CW 06 2025],"As an IT support engineer,  I want to perform regular maintenance on IT assets(Laptops, Printers, switches, Router, UPS) to ensure they operate efficiently, remain secure, and good performance",MEDIUM,SUPPORT,"1. Slow or malfunctioning systems are identified and optimized.
2. End users confirm the functionality of the devices.",16,Gael,CW 06 2025,,ACCEPTED,,Larry,,,Avoid Cost,"IT asset lifespans will be extended, reducing overall operational costs and improving user productivity.",,,,,,
693,LTFU Dataset Analysis,"As a Data Scientist, I want to perform initial data analysis on the LTFU dataset and gather insights and feasibility of building the LTFU prediction POC.",HIGH,FEATURE,Marco Approves the insights created ,4,Naveen,CW 06 2025,,ACCEPTED,,Marco,,,Improve Control,Generate insights that help us take informed decision on the feasiblity of the Poc and Mvp,,,,,,
694,Shipsy :: Transfer Put-away entries not displaying all batch numbers assigned during the picklist creation,"As a developer, I want to ensure that all batch details captured during the picklist creation for a transfer order are visible on the putaway screen in WMS",HIGH,SUPPORT,All batch details are visible on the putaway screen,1,Eva,CW 05 2025,,ACCEPTED,,Georgina,,,Reduce Risk,Acurrate inventory receipt in WMS during the putaway process,,,,,,
695,Shipsy :: PO created with incorrect Unit of Measure,"As a developer, I want to ensure that all purchase orders created in WMS have the correct unit of measure for receiving and putaway accuracy.",HIGH,SUPPORT,All purchase orders are created with the correct unit of measure.,2,Eva,CW 05 2025,,ACCEPTED,,Julius,,,Reduce Risk,Accurate inventory levels between Dynamics & WMS,,,,,,
696,Shipsy::Inventory Variance Report,"As a developer, I want to ensure that inventory in both WMS and Dynamics has no variance for a smooth stock take activity at the end of the month.",HIGH,SUPPORT,No variance in inventory between the WMS and Dynamics,4,Eva,CW 05 2025,,ACCEPTED,,Wanjiru,,,Reduce Risk,Accurate inventory levels between Dynamics & WMS,,,,,,
697,Agent Manager role implementation on CMS,"As a developer, working on this, I want to ensure both Back end and Front end changes are done to enable grant and revoke of this particuler role works and dedicated feature is only accessible to the dedicated permission assignees",MEDIUM,FEATURE,"Currently all many users can modify the agent commissions report extraction parameters hence this can affect the  occurate data extraction,only dedicated users should only be allowed to have that access.",16,Honore,CW 05 2025,,ACCEPTED,,Clemence,,,Reduce Risk,Trusted report extraction  will be ensured on CMS side,,,,,,
698,Migration refactoring ,"As a developer, I want to ensure local is is easy and possible to other people whithout being requested to import the dump file from the server",MEDIUM,FEATURE,partisan migrate should work without thowing any error,0,Honore,Product Backlog,,BASELINED,,Honore,,,Reduce Risk,reduced time of setup both on the server and on localhost for the first time,,,,,,
699,ODPC Certificate Renewal,1. To have the ODPC Certificate renewed.,LOW,ENABLER,1. To have the ODPC Certificate renewed.,0,Larry,Product Backlog,,BASELINED,,,Enables Kasha to sell pharmaceutical products online.,,Improve Control,The certificate will authorize Kasha to sell pharmaceutical products online in Kenya.,Waiting for Kevin to confirm availability of Cashflow for the payment to be initiated,,,,KASHA,Core Services
700,Honore Handover Process - Documentation,"To have a clear handover plan on Honore Dailiy routine
Documentation to ensure seamless handover
Share the report with Marco",MEDIUM,ENABLER,Clear list of all the pending itemas,0,Larry,Product Backlog,,BASELINED,,,Enables Kasha to sell pharmaceutical products online.,,Improve Control,Maintain continuity,,,,,KASHA,Core Services
701,Cyber Security - Slide,"We recently encountered cases where individuals have received emails from external parties impersonating senior executives, including C-suite managers or even the CEO, requesting urgent information transfers. Cyber Security Awareness aims to highlight such scenarios and provide guidance on how to respond if you receive a similar email",MEDIUM,ENABLER,Address all the Security Concerns,3,Larry,CW 06 2025,,ACCEPTED,,,,,Reduce Risk,"This proactive approach reduces the risk of costly data breaches, protects sensitive company and customer information, ensures compliance with regulatory requirements, and enhances overall organizational resilience",Slide will be prepared and training organized next week,,,,KASHA,Core Services
702,Introduce a USSD screen and flow to ensure that a provided agent code is valid (Kenya and Rwanda),"As a developer,
I want to ensure that the provided agent code is valid and ensure that the customer can proceed after providing a valid agent code. Parent Item: #643",HIGH,ENABLER,The provided agent code should be verified & validated on the go and the user should know whether they provided the right agent code. Names & Code should be visible on screen to the customer.,8,Pamphile,CW 06 2025,,ACCEPTED,,Clemence,Clemence,Clemence,Reduce Cost,"$3,000",,,,,,
703,Kasha Care App :: Remove prescription upload validation that blocks order placement.,"As a developer, I want to lift the mandatory prescription upload rule to make it a lot easier and faster for customers to place orders.
Prescription will always be requested later.",HIGH,FEATURE,The customer should be able to place their orders successfully whether they upload prescription before order placement or not.,8,Pamphile,CW 06 2025,,ACCEPTED,,Joanna,,,Reduce Risk,,,,,,,
704,"Live Kasha Care App :: Update Featured Products List for Rwanda Pharma, Rwanda FMCG and for South Africa.","As a developer, I want to update the list of featured products for RW, and ZA to allow the business to strategically push products of their choice.",HIGH,ENABLER,"These items are added as featured products and will be showing in the Featured Products category on the app:

South Africa:
Stasoft Lavender 500ml(1×4) ZA1168
Supreme Wheat Cake Flour 12.5kg ZA1147
Maq Washing Powder 250g(1×5) ZA1049
Selati Sugar Brown 500g(1×25) ZA1140
Grand-pa Powder Headache 38sReg Sticks ZA1127

Rwanda:
FMCG:
Karanga/Zahabu cooking oil 20l RW1212
Hoima Brown Sugar - 50kgs RW2207
Meru white bar soap -1kg*10pcs RW2614
Azam Ngano Bora Plus Multipurpose flour -25kg RW2255
Karanga/Zahabu cooking oil 10l RW1210

Pharma:
KopiVitamin 8 sachets RW2551
Diamicron MR 60Mg 1Tab RW1591
Forxiga 10mg 28 tabs RW1503
Amlozaar H 5/50/12.5Mg 1tab RW1522
Atacand Plus 16/12.5mg 28 tabs RW1504",4,Pamphile,CW 06 2025,,ACCEPTED,,Sandra,,,Enhance Revenue,Allows the business to strategically push certain products to boost sales.,,,,,,
705,"RMS :: Deliver E2E RMS Dashboard API Development & Integration
✔ RMS API that dynamically retrieves and structures data 
✔ API Endpoints documented and accessible to front-end engineers.
✔ UI Integration that consumes API and displays data dynamically.
✔ Error Handling & Optimization for stability and performance.
✔ Deployment & Testing to ensure seamless RMS dashboard operation""","As a developer, I want to complete work items 
#655: RMS Dashboard :: Develop an API that reads from RMS data source files and dynamically avail a response that holds data for the Mockup Page 1 and 2. Doc: Rwanda Medical Supplies (RMS) Dashboard 
#657: RMS Dashboard :: Consume RMS API to feed the RMS UI dashboard with API response data. Doc: Rwanda Medical Supplies (RMS) Dashboard 

And ensure: 
✔ UI Integration that consumes API and displays data dynamically.
✔ Error Handling & Optimization for stability and performance.
✔ Deployment & Testing to ensure seamless RMS dashboard operation",HIGH,FEATURE,"- RMS is added to the existing inspiniaapi.kasha.co so that the RMS dashboard can read from the API response.
- The RMS dashboard UI explained in user story 657 reads the values displayed on the dashboard right from the API created and explained in user story 655.",0,Pamphile,Product Backlog,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,RMS,Data Services   
706,Password Reset,"As an IT support engineer,  I want to reset Nogueille's email password so that she can regain access to her email inbox, attend onliine meetings and perform her daily tasks efficiently.",HIGH,SUPPORT,"The user has access to her email, attend meetings, access to all G-sheets.",1,Gael,CW 05 2025,,ACCEPTED,,Nogueille,,,Improve Control,,,,,,,
707,Main warehouse Toner Purchase,"As an IT support engineer, I want to procure for the main warehouse inks and the rest of the upcountry distribution centers to ensure uninterrupted printing of customer invoices, hence facilitating order delivery on time.",HIGH,SUPPORT,"1. Inks are available for all printers.
2. Invoice printing continuity",1,Gael,CW 05 2025,,ACCEPTED,,Christine,,,Improve Stability,,,,,,,
708,Dynamics :: Upload of new inventory items to Dynamics ,"As a developer, I want to assist the user to upload new inventory items to Dynamics.",HIGH,SUPPORT,The new items shared by the user are uploaded to Dynamics successfully,0,Eva,Product Backlog,,BASELINED,,Frank & Jean,,,Reduce Risk,This allows for new items that can be bought and sold to our customers to be added to Dynamics. ,,,,,,
709,Decommision AOS Cloud computing Service,"As an IT Support Engineer, I want to decommission the cloud computing service from AOS and terminate the contract to ensure a smooth transition, prevent unnecessary costs.",HIGH,SUPPORT,"1.Communicate AOS about the contract termination.
2. Clear any outstanding bills.",0,Gael,Product Backlog,,BASELINED,,Chanzu,,,Avoid Cost,,"Waiting for finance to clear the bills for October, November and December.",,,,,
710,Shipsy :: Van Sales bulk orders failing to reflect on Stockone,"As a developer, I want to ensure all orders appear on Stockone as soon as they are released.",HIGH,SUPPORT,All orders appearing on Stockone with no exceptions.,0,Eva,Product Backlog,,BASELINED,,Julius,,,Reduce Risk,This ensures all sales orders are processed on time and released to customers.,,,,,,
711,Initiate the Internet Bandwith Reduction for Western Heights discussions with our ISP.,"As an IT Support Engineer, I want to reduce the internet bandwidth at Western Heights Offices because of the reduced number of staff working from the premises. ",HIGH,SUPPORT,Having the internet bandwidth reduced.,4,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,Kelvin Kigotho,,,Reduce Cost,This ensures that the amount of money we spend on internet at the main office (Kenya) is reduced. ,,,,,KASHA,Support & Architecure
712,Creating a manual on how to register for Data Protection Compliancy in Rwanda.,"As an IT Support Engineer & Data Protection Officer, I want to outline the steps taken to apply & register for the data protection compliancy certificate in Rwanda.",HIGH,ENABLER,A detailed SOP highlighting the steps to take while registering / applying for the data protection compliance certificate. ,4,Lydia,CW 06 2025,,ACCEPTED,,Marco,,,Reduce Risk,,,,,,,
713,Staff Offboarding ,"As an IT Support Engineer , I want to offboard the staff who are Exiting Kasha from all Kasha Systems ",HIGH,SUPPORT,"1. Suspend Email access
2. Transfer of G-drive for offboarded staff to their Line managers.
3. Remove user access from MS365, Slack, freshdesk, Sweetprocess,Shipsy WMS and TMS ",4,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,Edwin Wachira,,,Improve Control,This is to ensure no unauthorised persons have access to our systems ,,,,,KASHA,Support & Architecure
714,"Server installation and deployment of Internet monitoring  systems (Zabbix , PTRG and Grafana","As an IT Support Engineer , I want to redeploy Zabbix, PTRG and Grafana to monitor all network traffic on all Locations i.e Kenya and Rwanda",MEDIUM,SUPPORT,"The system should be able to capture the following metrics 
1. Internet Bandwidth Usage 
2. Alert IT in the event of Link failure ( Latency , downtime)",4,Emmanuel Ratemo,CW 06 2025,,ACCEPTED,,Larry Lemakanit,,,Improve Control,This ensures that we get acccurate data on our internet usage and assit in making desicions on weather to reduce or increase internet bandwidht,,,,,KASHA,Support & Architecure
715,Dynamics :: Ampath patients list in Dynamics not visible due to inaccessible API,"As a developer, I want to ensure the Ampath patient's list displays accurate details to allow automated creation of orders on time. This supported currently by a manual update that should be done on a daily basis.",HIGH,SUPPORT,All Ampath sales orders are created on time and with the correct patient information.,0,Eva,Product Backlog,,BASELINED,,Faith,,,Reduce Risk,This ensures all sales orders are processed on time and released to customers.,Proposed Solution: A new dynamics extension that automatically syncs AMPATH orders & attach a job to it that automates the process. ,,,,,
716,Dynamics :: Send new transport charges for RW to Ishyiga as part of the invoice details,"As a developer, I want to send the new transport charges for RW to Ishyiga as part of the invoice details.",HIGH,SUPPORT,New transport charges submitted to Ishyiga and visible on the Ishyiga portal as part of the invoice details,8,Eva,CW 06 2025,,ACCEPTED,,Ephraim,,,Reduce Risk,This enables Kasha to send complete invoice data to Ishyiga for revenue reporting.,,,,,,
717,Dynamics :: RW sales invoice to display Ishyiga Logo & RRA information,"As a developer, I want display to the Ishyiga Logo and RRA information on the RW sales invoice printout.",HIGH,SUPPORT,Ishyiga logo and RRA information are visible on the RW sales invoice printout.,8,Eva,CW 06 2025,,ACCEPTED,,Daniel,,,Reduce Risk,This enables Kasha print RRA compliant sales invoices for tax purposes.,,,,,,
718,Shipsy :: Update the sales order shipment date to the current day at the time of posting the sales invoice,As a developer I want to make sure that the shipment date picks the most recent date during posting of the sales invoices in Dynamics for Kenya.,HIGH,SUPPORT,1. To have all sales invoices posted with the most recent shipment date.,8,Eva,CW 06 2025,,ACCEPTED,,Kelvin,,,Improve Stability,This allows users to be able to pull accurate sales reports based on the shipment date. This reporting is mainly used to compute how much revenue was collected within a specified duration.,,,,,,
719,LTFU Dataset Cleaning,"As a Data Scientist, I want to perform data cleaning and make the dataset ready to build the LTFU prediction POC.",HIGH,ENABLER,Cleaned dataset ready for feature engineering and model training,0,Naveen,Product Backlog,,BASELINED,,Marco,,,Enhance Revenue,,,,,,,
720,"Cold Chain Management :: GPS Temperature & Humidity ,  Baseline the PoC 3.0 rollout plan, Q1 2025 Cold-chain sensor Roll-out","As part of the project team member in cold-Chain, I have to identify the GPS Temp & Humidity sensors, share the details with Marco for him to buy on Amazon.de 
I also have to confirm with the necessary stake-holders on the next country to have cold-chain implemented during the period of Q1
Create rollout plan for the PoC v3 and share the same with Marco",HIGH,ENABLER,Share the IoT device with Marco for purchase and delivery in KE,0,Larry,Product Backlog,,BASELINED,,Marco,,,Enhance Revenue,,,,,,ROCHE,IoT Services
721,"Conduct an end-to-end (E2E) business and technology analysis of the Track & Trace solution
20250214_Track_Trace_DistributionMedicines_Destinations_VehicleTracking.docx",As part of the project team I will be conducting end to end business & Technology analysis on track and trace solution,HIGH,ENABLER,The suggestged solution should be feasible,8,Jacob,CW 07 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,AMEX,IoT Services
722,Track & Trace :: 20250207_Roadmap_AI_IoT_Services (Slide Update),"Update the Market & Growth, Approach, and Risks & Opportunities sections to reflect IoT tracking integration",MEDIUM,ENABLER,To be review by the stakeholders for changes,8,Larry,CW 07 2025,,ACCEPTED,,Marco,,,Improve Control,,,,,,AMEX,IoT Services
